"1 Sem Algebra" "1 Sem Inglés I" "1 Sem Lectura expresión oral y escritura I" "1 Sem Lógica" "1 Sem Química I" "1 Sem Tecnologías de la Información y comunicación" "2 Sem Geometría y trigonometría" "2 Sem Inglés II" "2 Sem Lectura expresión oral y escritura II" "2 Sem Química II" "3 Sem Biología" "3 Sem Ética" "3 Sem Geometría analítica" "3 Sem Inglés III" "4 Sem Calculo diferencial" "4 Sem Ecología" "4 Sem Física I" "4 Sem Inglés IV" "5 Sem Cálculo integral" "5 Sem Ciencia Tecnología Sociedad y Valores" "5 Sem Física II" "5 Sem Inglés V" "6 Sem Probabilidad y estadística" "6 Sem Temas de filosofía"
"1 Sem Algebra" 0 1.28813490143678 1.01812527089235 1.04304692776278 0.911314772755478 1.03392232620271 0.76949733386331 1.29043717195039 1.14638266337751 0.804933892613384 1.03691674520738 0.990515479777148 0.831782580693493 1.2482363365108 0.81702517665919 1.10903468631369 0.99335660119765 1.23679100960705 0.743330298780195 1.06905250252969 1.00875259293405 1.28045343166162 0.899895655742266 1.11668400565479
"1 Sem Inglés I" 1.28813490143678 0 1.05210604223551 1.08478592080829 1.14583052044481 1.03088820600154 1.13227469078111 0.3221413121714 1.06526471053522 1.3440387072865 1.14965970139964 1.2772272294959 1.23057320061967 0.56689051879413 1.22190833742501 1.25608571713844 1.21768487479579 0.592024534375166 1.24431651482782 1.14915616819774 1.34548983870599 0.554897383819938 1.22833016707178 1.18408110990983
"1 Sem Lectura expresión oral y escritura I" 1.01812527089235 1.05210604223551 0 1.06467509454444 1.03099703880979 0.793975558926548 1.00772858157389 1.05024555179378 0.56767714744362 1.03150827950923 1.07968788362782 1.19683486167228 1.0720746671424 1.13190965997344 1.08328760432532 1.05279824911332 1.18112049687249 1.13182062193642 1.00032748472684 1.09032000866252 1.15533829625601 1.10732508792573 1.03069115903682 1.14128809618597
"1 Sem Lógica" 1.04304692776278 1.08478592080829 1.06467509454444 0 1.15135525167767 1.02288225554803 1.0534459633225 1.14404432331354 1.03550171020309 1.07917074496923 1.06705333862262 0.768862556707412 1.01780993358962 1.10456221226574 1.10903781167935 1.06689520229241 1.0846636860285 1.0310982076209 1.16577503954914 1.14670822387188 1.2113294174253 0.986364334048214 1.05657099244116 0.621561210400369
"1 Sem Química I" 0.911314772755478 1.14583052044481 1.03099703880979 1.15135525167767 0 1.06734276174421 1.00304559350745 1.25037435176817 1.13390089609791 0.492888998908134 0.717848403220249 1.13164719143191 1.06101825913323 1.28763005156861 1.09820507072944 0.810819965725899 0.761190292174475 1.26549618252396 1.04197698334608 0.893115794395255 0.834947940297696 1.26324651768218 1.11715936923714 1.09615290797935
"1 Sem Tecnologías de la Información y comunicación" 1.03392232620271 1.03088820600154 0.793975558926548 1.02288225554803 1.06734276174421 0 1.21325818509825 1.05156137189048 0.72263783234406 1.13949238721236 0.995331417961274 1.04342941288757 1.22420666417912 1.11393841883899 1.06163969039216 1.13022195993507 1.19443373438088 1.05384349767683 1.04023664274713 1.03392007816203 1.07526177410498 1.13186274359589 1.02067890201187 1.15913487422814
"2 Sem Geometría y trigonometría" 0.76949733386331 1.13227469078111 1.00772858157389 1.0534459633225 1.00304559350745 1.21325818509825 0 1.20257320308577 1.08034483386376 1.0185886821979 1.09952462938678 1.08444875600269 0.670126075511116 1.13935566898791 0.843948583253241 1.11022474457381 0.955745252748166 1.1631363264941 0.848435354657729 1.11882929045358 0.975814784801993 1.26381803357507 0.867570556539396 1.00415063336457
"2 Sem Inglés II" 1.29043717195039 0.3221413121714 1.05024555179378 1.14404432331354 1.25037435176817 1.05156137189048 1.20257320308577 0 1.04308845208382 1.365979216467 1.23190569157064 1.25715775563813 1.24622645895038 0.454730897220473 1.18691006331464 1.26604736815557 1.27461608009914 0.487577901516876 1.25971980126488 1.18494946242343 1.25110508728362 0.485615432936662 1.20518216755691 1.22361487774857
"2 Sem Lectura expresión oral y escritura II" 1.14638266337751 1.06526471053522 0.56767714744362 1.03550171020309 1.13390089609791 0.72263783234406 1.08034483386376 1.04308845208382 0 1.23636355531047 1.13195792038394 1.12583346207455 1.04735410740024 1.05681077940871 1.05974352166829 1.06168998467504 1.2109072939657 1.04988014167341 1.05590302350507 1.12449155920443 1.15822268204735 1.05412865347755 1.02692336348129 1.10288778908494
"2 Sem Química II" 0.804933892613384 1.3440387072865 1.03150827950923 1.07917074496923 0.492888998908134 1.13949238721236 1.0185886821979 1.365979216467 1.23636355531047 0 0.744229565999764 0.985932967810799 0.952267978039841 1.31401363401874 1.11292578321639 0.785216500709454 0.660243358755959 1.33982858411929 1.02989112022224 0.898238456595924 0.739283008289377 1.23320594311904 1.07701474867275 1.02934400015162
"3 Sem Biología" 1.03691674520738 1.14965970139964 1.07968788362782 1.06705333862262 0.717848403220249 0.995331417961274 1.09952462938678 1.23190569157064 1.13195792038394 0.744229565999764 0 0.925489384427747 1.03869275300109 1.25783204025409 1.13134483816781 0.808271413262028 0.848921291602218 1.26358494559779 1.10406018464195 0.866221130223505 0.815373088906324 1.29003176561895 1.05846739921071 0.994319074055337
"3 Sem Ética" 0.990515479777148 1.2772272294959 1.19683486167228 0.768862556707412 1.13164719143191 1.04342941288757 1.08444875600269 1.25715775563813 1.12583346207455 0.985932967810799 0.925489384427747 0 1.00265278170854 1.14990639530809 0.988311523886102 0.915235958335494 1.04474800725852 1.1132104794862 1.09700249853493 0.931215830878239 1.05112963747886 1.13126208241749 1.02601846499666 0.661894805039664
"3 Sem Geometría analítica" 0.831782580693493 1.23057320061967 1.0720746671424 1.01780993358962 1.06101825913323 1.22420666417912 0.670126075511116 1.24622645895038 1.04735410740024 0.952267978039841 1.03869275300109 1.00265278170854 0 1.21456210285781 0.878894692655723 0.960389282680592 0.939590331217449 1.26227760389132 0.823150593833019 1.02795087076519 1.01978145586204 1.25595297423686 0.82148905206252 0.962840545776243
"3 Sem Inglés III" 1.2482363365108 0.56689051879413 1.13190965997344 1.10456221226574 1.28763005156861 1.11393841883899 1.13935566898791 0.454730897220473 1.05681077940871 1.31401363401874 1.25783204025409 1.14990639530809 1.21456210285781 0 1.18580593693239 1.21747831106695 1.26475613017459 0.467831004559818 1.20277647282632 1.25464954010844 1.23129510270804 0.420312297788407 1.23910544637795 1.11002300535316
"4 Sem Calculo diferencial" 0.81702517665919 1.22190833742501 1.08328760432532 1.10903781167935 1.09820507072944 1.06163969039216 0.843948583253241 1.18691006331464 1.05974352166829 1.11292578321639 1.13134483816781 0.988311523886102 0.878894692655723 1.18580593693239 0 1.12428053373372 1.04935427843504 1.1166954710314 0.563427597588935 1.11378852197518 0.953410601692546 1.20659446444166 0.645378436293503 1.13176957263028
"4 Sem Ecología" 1.10903468631369 1.25608571713844 1.05279824911332 1.06689520229241 0.810819965725899 1.13022195993507 1.11022474457381 1.26604736815557 1.06168998467504 0.785216500709454 0.808271413262028 0.915235958335494 0.960389282680592 1.21747831106695 1.12428053373372 0 0.793372974851404 1.29622280419656 1.03499183694568 0.766085942797531 0.816377955038051 1.23554431533592 1.08029827888259 0.897275005041675
"4 Sem Física I" 0.99335660119765 1.21768487479579 1.18112049687249 1.0846636860285 0.761190292174475 1.19443373438088 0.955745252748166 1.27461608009914 1.2109072939657 0.660243358755959 0.848921291602218 1.04474800725852 0.939590331217449 1.26475613017459 1.04935427843504 0.793372974851404 0 1.2903810184491 1.00668967555497 0.884091165358398 0.568121520216242 1.24951236218578 1.02592281310837 0.987892614604529
"4 Sem Inglés IV" 1.23679100960705 0.592024534375166 1.13182062193642 1.0310982076209 1.26549618252396 1.05384349767683 1.1631363264941 0.487577901516876 1.04988014167341 1.33982858411929 1.26358494559779 1.1132104794862 1.26227760389132 0.467831004559818 1.1166954710314 1.29622280419656 1.2903810184491 0 1.17774717286581 1.28635261716491 1.25673015021954 0.503291634139611 1.19464642271568 1.08645445404044
"5 Sem Cálculo integral" 0.743330298780195 1.24431651482782 1.00032748472684 1.16577503954914 1.04197698334608 1.04023664274713 0.848435354657729 1.25971980126488 1.05590302350507 1.02989112022224 1.10406018464195 1.09700249853493 0.823150593833019 1.20277647282632 0.563427597588935 1.03499183694568 1.00668967555497 1.17774717286581 0 0.968308952653327 0.951167242684369 1.28811223313837 0.849499286366765 1.13969873332997
"5 Sem Ciencia Tecnología Sociedad y Valores" 1.06905250252969 1.14915616819774 1.09032000866252 1.14670822387188 0.893115794395255 1.03392007816203 1.11882929045358 1.18494946242343 1.12449155920443 0.898238456595924 0.866221130223505 0.931215830878239 1.02795087076519 1.25464954010844 1.11378852197518 0.766085942797531 0.884091165358398 1.28635261716491 0.968308952653327 0 0.814637381071415 1.19663808786874 0.98718505943913 0.99898950049902
"5 Sem Física II" 1.00875259293405 1.34548983870599 1.15533829625601 1.2113294174253 0.834947940297696 1.07526177410498 0.975814784801993 1.25110508728362 1.15822268204735 0.739283008289377 0.815373088906324 1.05112963747886 1.01978145586204 1.23129510270804 0.953410601692546 0.816377955038051 0.568121520216242 1.25673015021954 0.951167242684369 0.814637381071415 0 1.20529532032615 0.973778492969053 1.06776409593661
"5 Sem Inglés V" 1.28045343166162 0.554897383819938 1.10732508792573 0.986364334048214 1.26324651768218 1.13186274359589 1.26381803357507 0.485615432936662 1.05412865347755 1.23320594311904 1.29003176561895 1.13126208241749 1.25595297423686 0.420312297788407 1.20659446444166 1.23554431533592 1.24951236218578 0.503291634139611 1.28811223313837 1.19663808786874 1.20529532032615 0 1.21077398347831 1.07923321188659
"6 Sem Probabilidad y estadística" 0.899895655742266 1.22833016707178 1.03069115903682 1.05657099244116 1.11715936923714 1.02067890201187 0.867570556539396 1.20518216755691 1.02692336348129 1.07701474867275 1.05846739921071 1.02601846499666 0.82148905206252 1.23910544637795 0.645378436293503 1.08029827888259 1.02592281310837 1.19464642271568 0.849499286366765 0.98718505943913 0.973778492969053 1.21077398347831 0 1.07751727088787
