"1 Sem Algebra" "1 Sem Inglés I" "1 Sem Lectura expresión oral y escritura I" "1 Sem Lógica" "1 Sem Química I" "1 Sem Tecnologías de la Información y comunicación" "2 Sem Geometría y trigonometría" "2 Sem Inglés II" "2 Sem Lectura expresión oral y escritura II" "2 Sem Química II" "3 Sem Biología" "3 Sem Ética" "3 Sem Geometría analítica" "3 Sem Inglés III" "4 Sem Calculo diferencial" "4 Sem Ecología" "4 Sem Física I" "4 Sem Inglés IV" "5 Sem Cálculo integral" "5 Sem Ciencia Tecnología Sociedad y Valores" "5 Sem Física II" "5 Sem Inglés V" "6 Sem Probabilidad y estadística" "6 Sem Temas de filosofía"
"1 Sem Algebra" 0 1.21494495445054 1.01014865760214 0.877401527250094 0.868638039765718 0.906756981622253 0.814372126580587 1.23038415081835 0.955768996821435 0.944409045904328 1.02462230900144 1.14729232641671 1.00485279718694 1.3109424534213 0.745051566677652 1.08112821595208 0.913047456171336 1.27238657135263 0.755574154050696 0.995045640192789 1.04666294528233 1.33818104660246 0.80995881258764 1.10970826380029
"1 Sem Inglés I" 1.21494495445054 0 1.09434073156335 1.14364575310903 1.33767030042273 1.15354456511358 1.33884437656901 0.128126949730456 1.03894559337859 1.4124087886997 1.54405128913985 1.36437965165437 1.40478247904981 0.40215140876417 1.27900850726562 1.39452075323273 1.38295926849282 0.315159061765349 1.15496227326768 1.21602192791146 1.37471317877465 0.509959373326759 1.37340591713086 1.4964624057366
"1 Sem Lectura expresión oral y escritura I" 1.01014865760214 1.09434073156335 0 0.754860706495142 1.10230133091467 0.711576306859128 0.993904403908439 1.15196758161698 0.425016167783753 1.2601539597396 1.23460810901777 1.14843814712389 1.02272812830513 1.30025538815556 1.09452302527642 1.2532644733198 1.19140956285543 1.12297826415547 0.91868067291063 1.00554277627047 1.21889632112421 1.35776211583178 1.07547780538965 1.06509850247001
"1 Sem Lógica" 0.877401527250094 1.14364575310903 0.754860706495142 0 1.09315457003431 0.924483205376419 0.953504685826448 1.16120914127073 0.824181084660647 1.24931768586317 1.11589149828454 0.853426289010745 0.834638807699526 1.24312784892393 0.949535819176417 1.15583114293152 1.26914473435674 1.23635760657876 0.899289002363844 0.96383104087659 1.26667855806119 1.27778537419518 0.936923047209238 0.702581825269755
"1 Sem Química I" 0.868638039765718 1.33767030042273 1.10230133091467 1.09315457003431 0 1.05370333108483 0.960293971190863 1.31853638629379 1.15852673809729 0.62486027175733 0.562817789645003 1.02158159310152 0.939434430078789 1.30606929816674 0.995895600508894 0.657981748662831 0.640442006634725 1.34686797310754 1.09615567439535 0.863709713837888 0.733254697803398 1.28129302346502 0.993448782357132 1.02898455186823
"1 Sem Tecnologías de la Información y comunicación" 0.906756981622253 1.15354456511358 0.711576306859128 0.924483205376419 1.05370333108483 0 0.981918161680036 1.10674079945099 0.716760731018565 1.2308917371792 1.10077282251077 1.04898889080756 1.08871750229124 1.29656231534373 0.982598936804626 1.13239580817788 1.23909122777124 1.17854879229253 0.844282442636413 1.08471264106197 1.1974666543552 1.30848535034961 0.952137378591152 1.11272208195616
"2 Sem Geometría y trigonometría" 0.814372126580587 1.33884437656901 0.993904403908439 0.953504685826448 0.960293971190863 0.981918161680036 0 1.28971995955964 1.01863824244755 0.952193194825471 0.868620811294644 0.870140823425643 0.641691306473733 1.21603545494307 0.784745244133207 1.0271715932069 1.04225670152738 1.27596429658575 0.954885800254332 1.15639214533129 1.00036293731888 1.15578340494857 0.914212388085978 0.779268919995267
"2 Sem Inglés II" 1.23038415081835 0.128126949730456 1.15196758161698 1.16120914127073 1.31853638629379 1.10674079945099 1.28971995955964 0 1.10544324582907 1.38643106886491 1.49998784104196 1.29716961042088 1.41540945407975 0.469127049996502 1.25204274684853 1.37125429389085 1.36481202364862 0.464362239571453 1.10037135386478 1.19064211649521 1.328707662399 0.511513379882604 1.35599854976934 1.4321282712142
"2 Sem Lectura expresión oral y escritura II" 0.955768996821435 1.03894559337859 0.425016167783753 0.824181084660647 1.15852673809729 0.716760731018565 1.01863824244755 1.10544324582907 0 1.26125779655348 1.29327855598713 1.23150788771545 1.0150649647157 1.27599308527864 0.995021489993638 1.18640088738645 1.18633730535466 1.07151774284034 0.999326022946993 1.03114392317755 1.26550424706357 1.35618251387106 1.09169793963188 1.24115544872237
"2 Sem Química II" 0.944409045904328 1.4124087886997 1.2601539597396 1.24931768586317 0.62486027175733 1.2308917371792 0.952193194825471 1.38643106886491 1.26125779655348 0 0.556998104499728 0.909926325970062 0.892986113954061 1.16142569420266 1.04524609103292 0.47220449033887 0.353260779470698 1.31650116272139 1.2254925303204 0.972314667481281 0.682732018186484 1.07847574581249 0.927658639268062 0.901322488937609
"3 Sem Biología" 1.02462230900144 1.54405128913985 1.23460810901777 1.11589149828454 0.562817789645003 1.10077282251077 0.868620811294644 1.49998784104196 1.29327855598713 0.556998104499728 0 0.720067944978924 0.833207941002001 1.29090654596896 0.961637416306084 0.584764601656886 0.577979537383645 1.42748020356136 1.09725869477915 0.855676041365891 0.599581552974837 1.20341627995596 0.798737488468484 0.667999638943509
"3 Sem Ética" 1.14729232641671 1.36437965165437 1.14843814712389 0.853426289010745 1.02158159310152 1.04898889080756 0.870140823425643 1.29716961042088 1.23150788771545 0.909926325970062 0.720067944978924 0 0.825240945444387 1.01849447780423 0.997004542798935 0.923466670296326 1.00464028173948 1.17377523479449 1.10930859483273 1.07089721798345 0.97051112198918 0.96426913287766 0.944566577893517 0.405426337842586
"3 Sem Geometría analítica" 1.00485279718694 1.40478247904981 1.02272812830513 0.834638807699526 0.939434430078789 1.08871750229124 0.641691306473733 1.41540945407975 1.0150649647157 0.892986113954061 0.833207941002001 0.825240945444387 0 1.38907874604433 0.874067606155242 0.826222907707338 0.924247769622668 1.34803736226257 0.958407629670749 0.866502369350326 0.901295458409656 1.31160916830404 0.770319731981172 0.72548120916983
"3 Sem Inglés III" 1.3109424534213 0.40215140876417 1.30025538815556 1.24312784892393 1.30606929816674 1.29656231534373 1.21603545494307 0.469127049996502 1.27599308527864 1.16142569420266 1.29090654596896 1.01849447780423 1.38907874604433 0 1.27271596918929 1.27862305580137 1.25895468050322 0.211996809032546 1.35178060704202 1.34224413947624 1.23479379970831 0.197436311072711 1.32601684840602 1.11779750495556
"4 Sem Calculo diferencial" 0.745051566677652 1.27900850726562 1.09452302527642 0.949535819176417 0.995895600508894 0.982598936804626 0.784745244133207 1.25204274684853 0.995021489993638 1.04524609103292 0.961637416306084 0.997004542798935 0.874067606155242 1.27271596918929 0 1.06486213621266 1.06937433736024 1.26256221930582 0.5894082524572 1.08668758791795 1.09285310047352 1.21849030894155 0.565584120344063 0.931614164365081
"4 Sem Ecología" 1.08112821595208 1.39452075323273 1.2532644733198 1.15583114293152 0.657981748662831 1.13239580817788 1.0271715932069 1.37125429389085 1.18640088738645 0.47220449033887 0.584764601656886 0.923466670296326 0.826222907707338 1.27862305580137 1.06486213621266 0 0.391893847059038 1.35690427340753 1.21049503698091 0.774872045055684 0.573546006000398 1.19999885882715 1.0226826130606 0.898916639903453
"4 Sem Física I" 0.913047456171336 1.38295926849282 1.19140956285543 1.26914473435674 0.640442006634725 1.23909122777124 1.04225670152738 1.36481202364862 1.18633730535466 0.353260779470698 0.577979537383645 1.00464028173948 0.924247769622668 1.25895468050322 1.06937433736024 0.391893847059038 0 1.35110630737682 1.17940670115852 0.895828494779443 0.497898867531437 1.15283172372356 1.04179749475702 0.97990082899313
"4 Sem Inglés IV" 1.27238657135263 0.315159061765349 1.12297826415547 1.23635760657876 1.34686797310754 1.17854879229253 1.27596429658575 0.464362239571453 1.07151774284034 1.31650116272139 1.42748020356136 1.17377523479449 1.34803736226257 0.211996809032546 1.26256221930582 1.35690427340753 1.35110630737682 0 1.21729618936741 1.33625095969512 1.31609951528305 0.439394065463927 1.3196075516223 1.30398698124331
"5 Sem Cálculo integral" 0.755574154050696 1.15496227326768 0.91868067291063 0.899289002363844 1.09615567439535 0.844282442636413 0.954885800254332 1.10037135386478 0.999326022946993 1.2254925303204 1.09725869477915 1.10930859483273 0.958407629670749 1.35178060704202 0.5894082524572 1.21049503698091 1.17940670115852 1.21729618936741 0 0.865532512330323 1.00733720859217 1.33094421451109 0.705622442508974 1.08409575791243
"5 Sem Ciencia Tecnología Sociedad y Valores" 0.995045640192789 1.21602192791146 1.00554277627047 0.96383104087659 0.863709713837888 1.08471264106197 1.15639214533129 1.19064211649521 1.03114392317755 0.972314667481281 0.855676041365891 1.07089721798345 0.866502369350326 1.34224413947624 1.08668758791795 0.774872045055684 0.895828494779443 1.33625095969512 0.865532512330323 0 0.684554140168843 1.32629460962346 0.977070576725854 0.950614669880335
"5 Sem Física II" 1.04666294528233 1.37471317877465 1.21889632112421 1.26667855806119 0.733254697803398 1.1974666543552 1.00036293731888 1.328707662399 1.26550424706357 0.682732018186484 0.599581552974837 0.97051112198918 0.901295458409656 1.23479379970831 1.09285310047352 0.573546006000398 0.497898867531437 1.31609951528305 1.00733720859217 0.684554140168843 0 1.13514537787713 0.977261597210963 0.836153894194008
"5 Sem Inglés V" 1.33818104660246 0.509959373326759 1.35776211583178 1.27778537419518 1.28129302346502 1.30848535034961 1.15578340494857 0.511513379882604 1.35618251387106 1.07847574581249 1.20341627995596 0.96426913287766 1.31160916830404 0.197436311072711 1.21849030894155 1.19999885882715 1.15283172372356 0.439394065463927 1.33094421451109 1.32629460962346 1.13514537787713 0 1.25735282672975 1.01682572252504
"6 Sem Probabilidad y estadística" 0.80995881258764 1.37340591713086 1.07547780538965 0.936923047209238 0.993448782357132 0.952137378591152 0.914212388085978 1.35599854976934 1.09169793963188 0.927658639268062 0.798737488468484 0.944566577893517 0.770319731981172 1.32601684840602 0.565584120344063 1.0226826130606 1.04179749475702 1.3196075516223 0.705622442508974 0.977070576725854 0.977261597210963 1.25735282672975 0 0.838698482780509
"6 Sem Temas de filosofía" 1.10970826380029 1.4964624057366 1.06509850247001 0.702581825269755 1.02898455186823 1.11272208195616 0.779268919995267 1.4321282712142 1.24115544872237 0.901322488937609 0.667999638943509 0.405426337842586 0.72548120916983 1.11779750495556 0.931614164365081 0.898916639903453 0.97990082899313 1.30398698124331 1.08409575791243 0.950614669880335 0.836153894194008 1.01682572252504 0.838698482780509 0
