"1 Sem Algebra" "1 Sem Inglés I" "1 Sem Lectura expresión oral y escritura I" "1 Sem Lógica" "1 Sem Química I" "1 Sem Tecnologías de la Información y comunicación" "2 Sem Geometría y trigonometría" "2 Sem Inglés II" "2 Sem Lectura expresión oral y escritura II" "2 Sem Química II" "3 Sem Biología" "3 Sem Ética" "3 Sem Geometría analítica" "3 Sem Inglés III" "4 Sem Calculo diferencial" "4 Sem Ecología" "4 Sem Física I" "4 Sem Inglés IV" "5 Sem Cálculo integral" "5 Sem Ciencia Tecnología Sociedad y Valores" "5 Sem Física II" "5 Sem Inglés V" "6 Sem Probabilidad y estadística" "6 Sem Temas de filosofía"
"1 Sem Algebra" 0 0.959441274181472 0.953585551917637 0.921032803653637 0.962852510006368 0.898289938396001 0.944405187843282 0.986536568622637 0.925419124906443 1.04686201260813 1.11501199501506 1.2107147746489 1.06821986667555 1.17853778272994 0.875575245576824 1.09963961443168 1.0021787826971 1.07312385244809 0.870187352330056 1.02422689560839 1.10200980931749 1.26168704072453 0.951286623453167 1.16849770414125
"1 Sem Inglés I" 0.959441274181472 0 0.692167885052907 0.885360869949741 1.66001932804904 0.779732752135557 1.60333212708486 0.0325369596962467 0.781562132703166 1.8158875326722 1.85790329837737 1.82330149015883 1.57762620292257 0.299485484576622 1.51118392815167 1.75397366042624 1.76863521771304 0.126663178892639 1.17682450238164 1.48936809152355 1.81288598560153 0.478630200911417 1.64199321583797 1.81414644348772
"1 Sem Lectura expresión oral y escritura I" 0.953585551917637 0.692167885052907 0 0.770868142867391 1.31928443678204 0.668044652963546 1.17308434054269 0.719522357142732 0.409549658299387 1.44071412906228 1.42993656859549 1.39098299087623 1.20019640791277 1.0256365060256 1.21051114582027 1.42352053385007 1.41597482611482 0.791385756466154 0.961878864256786 1.20012553588587 1.4295806338678 1.13624899507879 1.25244647720937 1.33589697891434
"1 Sem Lógica" 0.921032803653637 0.885360869949741 0.770868142867391 0 1.21913122643772 0.869574491926153 1.07784238307106 0.875814421936579 0.876304673348844 1.30134692554146 1.19880924716764 1.02969438880841 1.00262042156264 1.07434908948358 1.06311997595786 1.21966715634603 1.33270612555606 0.979052667756107 0.970971760385488 1.06889807264412 1.30068626718346 1.1626620297936 1.06161238458111 0.955948062715067
"1 Sem Química I" 0.962852510006368 1.66001932804904 1.31928443678204 1.21913122643772 0 1.24482287932766 0.656225344458987 1.66230609275952 1.24545977089482 0.32065204042813 0.32078191921296 0.53398726235749 0.66955196475484 1.51240217161717 0.748104253906055 0.381714328570176 0.352217109607879 1.6294425427597 1.02076930034444 0.616923954873201 0.380116287480916 1.39693760916968 0.654145323541873 0.550796937839121
"1 Sem Tecnologías de la Información y comunicación" 0.898289938396001 0.779732752135557 0.668044652963546 0.869574491926153 1.24482287932766 0 1.16225164283259 0.761315614974 0.71743052244551 1.37742266180194 1.2711198023974 1.26033750548245 1.2393955530851 1.04590504974927 1.09143222978198 1.30701883167618 1.38844171560402 0.869180032517605 0.894926684426572 1.2274724165753 1.35508946688304 1.13610214249717 1.16274168264806 1.29352562305496
"2 Sem Geometría y trigonometría" 0.944405187843282 1.60333212708486 1.17308434054269 1.07784238307106 0.656225344458987 1.16225164283259 0 1.5751983957329 1.18646575694173 0.547906761538886 0.51451485682427 0.524439028331949 0.512751507451109 1.45844572481863 0.607804323458058 0.636574865465342 0.613997676571167 1.55849142775863 0.873076814368679 0.86383927986685 0.572643615356109 1.32624840854457 0.616434539641595 0.477226791441334
"2 Sem Inglés II" 0.986536568622637 0.0325369596962467 0.719522357142732 0.875814421936579 1.66230609275952 0.761315614974 1.5751983957329 0 0.822200626992846 1.80898351702443 1.84424425189119 1.7973372145242 1.5905983653701 0.310116232683111 1.48379353016956 1.75159254534321 1.77529781131238 0.163410634142839 1.14477303636608 1.48798561939269 1.8008239362161 0.477592067283381 1.63768228820695 1.78987853320021
"2 Sem Lectura expresión oral y escritura II" 0.925419124906443 0.781562132703166 0.409549658299387 0.876304673348844 1.24545977089482 0.71743052244551 1.18646575694173 0.822200626992846 0 1.35602701084705 1.34724239332735 1.3512922524949 1.13675454633559 1.07899435287757 1.10846216136666 1.2985456306239 1.30520862104429 0.860393443736044 1.01353958860092 1.14761327236325 1.35328438655622 1.17249684496652 1.19974944997522 1.34839759814056
"2 Sem Química II" 1.04686201260813 1.8158875326722 1.44071412906228 1.30134692554146 0.32065204042813 1.37742266180194 0.547906761538886 1.80898351702443 1.35602701084705 0 0.220790149634233 0.335272316701809 0.566780285322455 1.51256593290046 0.691685984920371 0.210997472338539 0.154176987276238 1.72598475801682 1.04891783800762 0.610699195277033 0.244105334129563 1.33883628371727 0.529068729151416 0.361177488895926
