"1 Sem Algebra" "1 Sem Inglés I" "1 Sem Lectura expresión oral y escritura I" "1 Sem Lógica" "1 Sem Química I" "1 Sem Tecnologías de la Información y comunicación" "2 Sem Geometría y trigonometría" "2 Sem Inglés II" "2 Sem Lectura expresión oral y escritura II" "2 Sem Química II" "3 Sem Biología" "3 Sem Ética" "3 Sem Geometría analítica" "3 Sem Inglés III" "4 Sem Calculo diferencial" "4 Sem Ecología" "4 Sem Física I" "4 Sem Inglés IV" "5 Sem Cálculo integral" "5 Sem Ciencia Tecnología Sociedad y Valores" "5 Sem Física II" "5 Sem Inglés V" "6 Sem Probabilidad y estadística" "6 Sem Temas de filosofía"
"1 Sem Algebra" 0 1.13297365087176 1.02045608154064 0.965527629770075 0.839543265540828 0.934144266055196 0.875543494520287 1.17319548657223 0.952859290211183 0.916346514986453 1.01422763943607 1.18790105917868 1.02970515767932 1.2783635756939 0.805733924956234 1.02346745119066 0.863971710816467 1.22480322624304 0.825953969636785 0.994590271682291 1.01880027173894 1.31410086849032 0.88213780227742 1.13758424729019
"1 Sem Inglés I" 1.13297365087176 0 1.00654156710251 1.02886773611107 1.39163451446238 1.05165536947821 1.38788695673074 0.115221499555953 0.99378882391304 1.50908273329815 1.62128880993978 1.46908128856596 1.39473707362618 0.419535460028165 1.34676265825891 1.44999533036424 1.42646775911125 0.297588266450857 1.17899861635796 1.25389602073399 1.48790631127868 0.547845585468601 1.43689616047581 1.53527760741339
"1 Sem Lectura expresión oral y escritura I" 1.02045608154064 1.00654156710251 0 0.798819169732102 1.15031852518872 0.730149432519194 0.9979511073562 1.05205209371857 0.442797582841809 1.28581948018491 1.24850778802726 1.19093608858836 1.04760673505048 1.25764131033596 1.07812431614184 1.26238100928364 1.23566110253443 1.07832707998974 0.902840448393932 1.05531632257038 1.26357579651561 1.30793597369753 1.08768145165069 1.10875692250532
"1 Sem Lógica" 0.965527629770075 1.02886773611107 0.798819169732102 0 1.14788976845475 0.890780088505502 1.02871126597093 1.02644407008899 0.91789815659709 1.28024535805235 1.1107209660714 0.845410722396114 0.911945931149526 1.17265873093109 1.00065768780614 1.17305860451105 1.31882581760155 1.13746358186305 0.940782004288934 1.00462090779276 1.28473032096487 1.22805584669147 0.98839268394093 0.747092771855623
"1 Sem Química I" 0.839543265540828 1.39163451446238 1.15031852518872 1.14788976845475 0 1.09300619116114 0.927795505859577 1.39235186884305 1.13215890791625 0.556451063163923 0.552805485083558 0.977571997786494 0.91128996934818 1.32513885723318 0.970011887046779 0.631092335906505 0.605708164885848 1.37906818296197 1.08834517380772 0.823511296806353 0.657571141458612 1.27438597969339 0.9285321511566 0.961584814578161
"1 Sem Tecnologías de la Información y comunicación" 0.934144266055196 1.05165536947821 0.730149432519194 0.890780088505502 1.09300619116114 0 1.00318283197627 1.00104289349304 0.771309155741074 1.25710787020276 1.09270106267504 1.07014661423829 1.13716520256262 1.24577207426986 0.989444144155685 1.17293783155418 1.27723849604305 1.11188225998895 0.86056498932026 1.11406568131556 1.23482975668422 1.26470063373337 1.00749033129186 1.14078641468257
"2 Sem Geometría y trigonometría" 0.875543494520287 1.38788695673074 0.9979511073562 1.02871126597093 0.927795505859577 1.00318283197627 0 1.32344214761392 1.06548292562944 0.865137318443209 0.801998605051844 0.838846621232816 0.639550071417656 1.25645905820672 0.780567151978198 0.960831739330095 0.953050443340462 1.32218182003895 0.928282147148107 1.11815053060913 0.915920395184649 1.17760780078961 0.850010522771427 0.733827180173576
"2 Sem Inglés II" 1.17319548657223 0.115221499555953 1.05205209371857 1.02644407008899 1.39235186884305 1.00104289349304 1.32344214761392 0 1.06549627506419 1.49095314937931 1.57996157691852 1.39843131492243 1.42033244910693 0.468186607911953 1.28563344514743 1.44246777003547 1.44329154718787 0.41820284772117 1.10939715274227 1.24643792878207 1.45557226726429 0.556407008964059 1.421982572707 1.46586683107579
"2 Sem Lectura expresión oral y escritura II" 0.952859290211183 0.99378882391304 0.442797582841809 0.91789815659709 1.13215890791625 0.771309155741074 1.06548292562944 1.06549627506419 0 1.25577944720758 1.25456966004369 1.27610758530536 1.02825323789922 1.24083714993826 1.009796504554 1.18117744585511 1.17277058572485 1.05908122782357 0.998704891511276 1.03187241642099 1.24496733664512 1.29381501641849 1.10600022721575 1.26412759161177
"2 Sem Química II" 0.916346514986453 1.50908273329815 1.28581948018491 1.28024535805235 0.556451063163923 1.25710787020276 0.865137318443209 1.49095314937931 1.25577944720758 0 0.510829207959269 0.811355099216313 0.858039110007218 1.22053585936782 0.987657423788931 0.431640889300347 0.341803221783633 1.39768932771099 1.18766360772584 0.908208526007031 0.577875770567486 1.12350793932179 0.850456480262113 0.806818635815051
"3 Sem Biología" 1.01422763943607 1.62128880993978 1.24850778802726 1.1107209660714 0.552805485083558 1.09270106267504 0.801998605051844 1.57996157691852 1.25456966004369 0.510829207959269 0 0.619608906988237 0.82804018930023 1.34722115246493 0.856674836930292 0.567020790834687 0.595496540348651 1.49574844692971 1.02270020626953 0.82653745135885 0.563849812995879 1.25168651685098 0.722439137438813 0.641104795512656
"3 Sem Ética" 1.18790105917868 1.46908128856596 1.19093608858836 0.845410722396114 0.977571997786494 1.07014661423829 0.838846621232816 1.39843131492243 1.27610758530536 0.811355099216313 0.619608906988237 0 0.827659106153222 1.08496879674335 0.899729624711815 0.858658555270353 0.948631011972817 1.26863137747288 1.0446600672492 1.0017688412273 0.815894515575663 1.01442425810431 0.850500127897812 0.385640124711561
"3 Sem Geometría analítica" 1.02970515767932 1.39473707362618 1.04760673505048 0.911945931149526 0.91128996934818 1.13716520256262 0.639550071417656 1.42033244910693 1.02825323789922 0.858039110007218 0.82804018930023 0.827659106153222 0 1.37631812054496 0.882491116251629 0.776624705894171 0.853501440491271 1.34261142205205 0.942798814937176 0.845913944947208 0.877000208279188 1.29475337287712 0.697203315027404 0.766152733519813
"3 Sem Inglés III" 1.2783635756939 0.419535460028165 1.25764131033596 1.17265873093109 1.32513885723318 1.24577207426986 1.25645905820672 0.468186607911953 1.24083714993826 1.22053585936782 1.34722115246493 1.08496879674335 1.37631812054496 0 1.30740661849159 1.30922175492834 1.27622406420305 0.23421291363258 1.34605478227465 1.3250666097872 1.28210252490085 0.231500385599995 1.35489500874052 1.15420685710268
"4 Sem Calculo diferencial" 0.805733924956234 1.34676265825891 1.07812431614184 1.00065768780614 0.970011887046779 0.989444144155685 0.780567151978198 1.28563344514743 1.009796504554 0.987657423788931 0.856674836930292 0.899729624711815 0.882491116251629 1.30740661849159 0 1.02953274348449 1.04512648338998 1.30524903439797 0.543636250617115 1.06031745427725 0.998325477439812 1.23657650479193 0.552819748935203 0.882968710885178
"4 Sem Ecología" 1.02346745119066 1.44999533036424 1.26238100928364 1.17305860451105 0.631092335906505 1.17293783155418 0.960831739330095 1.44246777003547 1.18117744585511 0.431640889300347 0.567020790834687 0.858658555270353 0.776624705894171 1.30922175492834 1.02953274348449 0 0.385142060507855 1.40210276435467 1.17565853141948 0.757345198922884 0.539764310910753 1.22524295766187 0.951744658945995 0.876595961153756
"4 Sem Física I" 0.863971710816467 1.42646775911125 1.23566110253443 1.31882581760155 0.605708164885848 1.27723849604305 0.953050443340462 1.44329154718787 1.17277058572485 0.341803221783633 0.595496540348651 0.948631011972817 0.853501440491271 1.27622406420305 1.04512648338998 0.385142060507855 0 1.38126856714834 1.16599115406509 0.832550330783855 0.460592665634707 1.17566958852335 0.970925728800087 0.924133243206503
"4 Sem Inglés IV" 1.22480322624304 0.297588266450857 1.07832707998974 1.13746358186305 1.37906818296197 1.11188225998895 1.32218182003895 0.41820284772117 1.05908122782357 1.39768932771099 1.49574844692971 1.26863137747288 1.34261142205205 0.23421291363258 1.30524903439797 1.40210276435467 1.38126856714834 0 1.24240095703333 1.34152826638544 1.39352949283711 0.438611746278107 1.36629239163519 1.3454506935976
"5 Sem Cálculo integral" 0.825953969636785 1.17899861635796 0.902840448393932 0.940782004288934 1.08834517380772 0.86056498932026 0.928282147148107 1.10939715274227 0.998704891511276 1.18766360772584 1.02270020626953 1.0446600672492 0.942798814937176 1.34605478227465 0.543636250617115 1.17565853141948 1.16599115406509 1.24240095703333 0 0.890547442974422 1.0046988278198 1.32497336016116 0.692224771028211 1.04212874415326
"5 Sem Ciencia Tecnología Sociedad y Valores" 0.994590271682291 1.25389602073399 1.05531632257038 1.00462090779276 0.823511296806353 1.11406568131556 1.11815053060913 1.24643792878207 1.03187241642099 0.908208526007031 0.82653745135885 1.0017688412273 0.845913944947208 1.3250666097872 1.06031745427725 0.757345198922884 0.832550330783855 1.34152826638544 0.890547442974422 0 0.658981891597316 1.31206865655474 0.955619550588018 0.911015411927352
"5 Sem Física II" 1.01880027173894 1.48790631127868 1.26357579651561 1.28473032096487 0.657571141458612 1.23482975668422 0.915920395184649 1.45557226726429 1.24496733664512 0.577875770567486 0.563849812995879 0.815894515575663 0.877000208279188 1.28210252490085 0.998325477439812 0.539764310910753 0.460592665634707 1.39352949283711 1.0046988278198 0.658981891597316 0 1.17869563416699 0.880469897708964 0.75027151484189
"5 Sem Inglés V" 1.31410086849032 0.547845585468601 1.30793597369753 1.22805584669147 1.27438597969339 1.26470063373337 1.17760780078961 0.556407008964059 1.29381501641849 1.12350793932179 1.25168651685098 1.01442425810431 1.29475337287712 0.231500385599995 1.23657650479193 1.22524295766187 1.17566958852335 0.438611746278107 1.32497336016116 1.31206865655474 1.17869563416699 0 1.28433971441094 1.05638939449537
"6 Sem Probabilidad y estadística" 0.88213780227742 1.43689616047581 1.08768145165069 0.98839268394093 0.9285321511566 1.00749033129186 0.850010522771427 1.421982572707 1.10600022721575 0.850456480262113 0.722439137438813 0.850500127897812 0.697203315027404 1.35489500874052 0.552819748935203 0.951744658945995 0.970925728800087 1.36629239163519 0.692224771028211 0.955619550588018 0.880469897708964 1.28433971441094 0 0.791209250273626
"6 Sem Temas de filosofía" 1.13758424729019 1.53527760741339 1.10875692250532 0.747092771855623 0.961584814578161 1.14078641468257 0.733827180173576 1.46586683107579 1.26412759161177 0.806818635815051 0.641104795512656 0.385640124711561 0.766152733519813 1.15420685710268 0.882968710885178 0.876595961153756 0.924133243206503 1.3454506935976 1.04212874415326 0.911015411927352 0.75027151484189 1.05638939449537 0.791209250273626 0
