"1 Sem Algebra" "1 Sem Inglés I" "1 Sem Lectura expresión oral y escritura I" "1 Sem Lógica" "1 Sem Química I" "1 Sem Tecnologías de la Información y comunicación" "2 Sem Geometría y trigonometría" "2 Sem Inglés II" "2 Sem Lectura expresión oral y escritura II" "2 Sem Química II" "3 Sem Biología" "3 Sem Ética" "3 Sem Geometría analítica" "3 Sem Inglés III" "4 Sem Calculo diferencial" "4 Sem Ecología" "4 Sem Física I" "4 Sem Inglés IV" "5 Sem Cálculo integral" "5 Sem Ciencia Tecnología Sociedad y Valores" "5 Sem Física II" "5 Sem Inglés V" "6 Sem Probabilidad y estadística" "6 Sem Temas de filosofía"
"1 Sem Algebra" 0 1.21843483982304 1.01024806725674 1.01653315368761 0.981343785794384 1.04060840260008 0.855345962761131 1.23731251962455 1.08923994509576 0.916958594059341 1.1157085959236 1.08065908939055 0.831921367193814 1.22339399940917 0.803945424343346 1.12228806855683 0.996492865716369 1.2146426656004 0.80464466524751 1.08549068615998 1.03668842160907 1.22437820704682 0.892524709046739 1.13091997470436
"1 Sem Inglés I" 1.21843483982304 0 1.03862756978269 1.11861307829572 1.15684627048199 1.0405976162382 1.17176864249392 0.338216745385189 0.996698241995013 1.26194319187133 1.13441224245772 1.22409875774328 1.21043659424018 0.560924451423486 1.23852925352793 1.19098579534307 1.20626211453008 0.560374394353183 1.22146671079315 1.12587758825091 1.28419747354021 0.596519872693473 1.22340080850593 1.17946785615553
"1 Sem Lectura expresión oral y escritura I" 1.01024806725674 1.03862756978269 0 0.998281018997416 1.06979814059656 0.841428683101848 1.03897071633655 0.992794712525244 0.64041458591934 1.08532487768571 1.11682186053114 1.14765799858996 1.05946544557629 1.07236366657069 1.11976236848887 1.08282395531091 1.16911722226323 1.05890019657582 1.04838700255354 1.07572308460365 1.14914236972968 1.06126049971207 1.03033834490756 1.07141920309944
"1 Sem Lógica" 1.01653315368761 1.11861307829572 0.998281018997416 0 1.12141183391909 0.991819014718157 1.07847594120239 1.1044499403658 1.02894921110245 1.11447194962721 1.10943960209848 0.80350348369001 1.06698121475154 1.09141775218427 1.13597585186436 1.07584797895483 1.12471373438961 1.09184733825672 1.13822635929466 1.0925241825774 1.15776320044789 1.03703069098998 1.07249280409807 0.623710105761344
"1 Sem Química I" 0.981343785794384 1.15684627048199 1.06979814059656 1.12141183391909 0 1.07458337109897 1.04994614805519 1.19724531410265 1.11260606413095 0.517794561476931 0.762010343274197 1.10327282668689 1.10680599607206 1.23149030753311 1.11890968764949 0.822904952546332 0.829029605515732 1.22835917835343 1.08314600080027 0.921147341640798 0.842062946174474 1.23227364360842 1.09109846698551 1.11968688660157
"1 Sem Tecnologías de la Información y comunicación" 1.04060840260008 1.0405976162382 0.841428683101848 0.991819014718157 1.07458337109897 0 1.13175311387763 1.0337952763758 0.835085876220149 1.12059988095602 1.01825906218694 0.999829111156264 1.15821090133681 1.12983913093875 1.0429666794775 1.07478622667274 1.1419451975818 1.05769282724964 1.02139866577267 1.02855086270576 1.08473332002216 1.09858555885801 1.05892761158135 1.10304699759684
"2 Sem Geometría y trigonometría" 0.855345962761131 1.17176864249392 1.03897071633655 1.07847594120239 1.04994614805519 1.13175311387763 0 1.21314993841034 1.08915963079766 1.03431533672608 1.08787477700614 1.07246196098587 0.724727276890214 1.14316352848475 0.841137772869611 1.08548783446536 1.00433763405359 1.18615460317233 0.821323371620075 1.08648397734837 0.999881730410579 1.2206976717682 0.867538561970546 1.0630551813323
"2 Sem Inglés II" 1.23731251962455 0.338216745385189 0.992794712525244 1.1044499403658 1.19724531410265 1.0337952763758 1.21314993841034 0 1.0252196628285 1.27634327311956 1.19091808489315 1.22009795341582 1.23881720051527 0.497192498192122 1.20996149811487 1.19068078147251 1.24754401863696 0.507819098078655 1.22231007976253 1.16059746807507 1.25824595928884 0.519875247355527 1.21773234148886 1.20547830931472
"2 Sem Lectura expresión oral y escritura II" 1.08923994509576 0.996698241995013 0.64041458591934 1.02894921110245 1.11260606413095 0.835085876220149 1.08915963079766 1.0252196628285 0 1.15825567349587 1.12131415367783 1.10809544953537 1.07062570433148 1.03380865808233 1.0878649729371 1.06570909584307 1.1372902476853 1.00968011310131 1.09096054454006 1.08051613625471 1.12033024947697 1.04194330549302 1.04436015323159 1.07370244393442
"2 Sem Química II" 0.916958594059341 1.26194319187133 1.08532487768571 1.11447194962721 0.517794561476931 1.12059988095602 1.03431533672608 1.27634327311956 1.15825567349587 0 0.823779143564806 1.05236242828913 1.0401494549372 1.21612488884251 1.10365379024972 0.865664468586645 0.744580714889546 1.27957875176917 1.06364601326965 0.968997087007679 0.773459991345849 1.1742729157703 1.03162269875874 1.11665353568234
"3 Sem Biología" 1.1157085959236 1.13441224245772 1.11682186053114 1.10943960209848 0.762010343274197 1.01825906218694 1.08787477700614 1.19091808489315 1.12131415367783 0.823779143564806 0 0.95834120110696 1.04453332576399 1.17848949400039 1.12262959038126 0.829138635913564 0.85997588844455 1.19365570702284 1.13276817410206 0.899646139993933 0.844023031892242 1.19036163438198 1.05773140260419 1.02466600077881
"3 Sem Ética" 1.08065908939055 1.22409875774328 1.14765799858996 0.80350348369001 1.10327282668689 0.999829111156264 1.07246196098587 1.22009795341582 1.10809544953537 1.05236242828913 0.95834120110696 0 1.06202935811412 1.13785401926863 1.03276489357351 0.97728627968938 1.08332854458262 1.12794184824379 1.10781217554831 0.96294787945212 1.03212175521167 1.12289076263419 1.04033314303735 0.674010169108155
