"1 Sem Algebra" "1 Sem Inglés I" "1 Sem Lectura expresión oral y escritura I" "1 Sem Lógica" "1 Sem Química I" "1 Sem Tecnologías de la Información y comunicación" "2 Sem Geometría y trigonometría" "2 Sem Inglés II" "2 Sem Lectura expresión oral y escritura II" "2 Sem Química II" "3 Sem Biología" "3 Sem Ética" "3 Sem Geometría analítica" "3 Sem Inglés III" "4 Sem Calculo diferencial" "4 Sem Ecología" "4 Sem Física I" "4 Sem Inglés IV" "5 Sem Cálculo integral" "5 Sem Ciencia Tecnología Sociedad y Valores" "5 Sem Física II" "5 Sem Inglés V" "6 Sem Probabilidad y estadística" "6 Sem Temas de filosofía"
"1 Sem Algebra" 0 1.22466614629199 1.01472848963014 1.03938793581246 0.9688821000751 1.01937233059173 0.854421894583958 1.2496591333381 1.11557843128911 0.911812936239473 1.07521605744034 1.07693653656295 0.831951992751653 1.23472888487339 0.807712246352277 1.11364802427717 0.975063878863669 1.22316997786422 0.764147189215563 1.06672411283603 1.03413486225146 1.24266808038726 0.898405058610818 1.12735988300331
"1 Sem Inglés I" 1.22466614629199 0 1.04035619868639 1.09757739548963 1.14814413803426 1.06790228902678 1.14985067747246 0.325748532501576 1.01519773793624 1.27844999717613 1.13127560244592 1.23424301507595 1.20547456737889 0.556374418728712 1.2483796967309 1.19022379878054 1.2372028294708 0.542590569173722 1.25118835511048 1.16856783624151 1.31287995493839 0.570601722539579 1.20005195868824 1.16379271280907
"1 Sem Lectura expresión oral y escritura I" 1.01472848963014 1.04035619868639 0 0.988683244361091 1.07384490104651 0.819971921293279 1.03010570603459 1.03826856054834 0.626430274760688 1.05955315623066 1.12761798478825 1.15729764616713 1.0683096960829 1.11443870148957 1.0854406803721 1.05828944364896 1.1842189205849 1.07729117570772 1.02647860556128 1.07758615758217 1.13978437437127 1.07369205523719 1.00989184688455 1.07872564096911
"1 Sem Lógica" 1.03938793581246 1.09757739548963 0.988683244361091 0 1.14473744566569 1.00005831679903 1.06418620457538 1.13080404493605 1.0222322885706 1.12327955241347 1.10552734196193 0.795131265724298 1.04913648754137 1.0868941155652 1.14345200886817 1.07090628822418 1.14421011962217 1.08526117792529 1.15014450717316 1.09993185538584 1.17269709275533 1.0359012887147 1.06900416779799 0.625330798292029
"1 Sem Química I" 0.9688821000751 1.14814413803426 1.07384490104651 1.14473744566569 0 1.05325643493495 1.03236012113211 1.21031199576561 1.14125390931898 0.515772791519611 0.747770915727792 1.11672381922047 1.09564752990324 1.22778429485857 1.10969340614693 0.850771963346071 0.816399103695618 1.2360883278449 1.06641680943472 0.922244706504244 0.841436778483059 1.2269620134711 1.07708134324003 1.10867060757877
"1 Sem Tecnologías de la Información y comunicación" 1.01937233059173 1.06790228902678 0.819971921293279 1.00005831679903 1.05325643493495 0 1.14862207119862 1.07567165507997 0.79607242300865 1.09527099178125 1.01506586173777 1.00409212014414 1.16964941101396 1.12879493929476 1.03306242255026 1.07339029859054 1.13530662969862 1.0695899952115 1.03563732925161 1.03237670589713 1.05346367570167 1.11376008162914 1.04644439203264 1.10578809208661
"2 Sem Geometría y trigonometría" 0.854421894583958 1.14985067747246 1.03010570603459 1.06418620457538 1.03236012113211 1.14862207119862 0 1.19733500972542 1.10291848704397 1.04415664876018 1.09846596025409 1.07573864751781 0.709007902797048 1.13933045783973 0.831865586612731 1.0721042708773 1.00804870763683 1.19041089818008 0.794076428499206 1.06680965384947 1.03295375457444 1.22914782287566 0.867857298171727 1.05496310607891
"2 Sem Inglés II" 1.2496591333381 0.325748532501576 1.03826856054834 1.13080404493605 1.21031199576561 1.07567165507997 1.19733500972542 0 1.03151150107776 1.29327097306837 1.19021185034806 1.22875424295726 1.23790169755083 0.484283334513332 1.19185179750176 1.19557400927016 1.26141088955747 0.463699692222986 1.24616632597184 1.19637491547087 1.24834994653309 0.483377768089984 1.19159079484872 1.20893631675622
"2 Sem Lectura expresión oral y escritura II" 1.11557843128911 1.01519773793624 0.626430274760688 1.0222322885706 1.14125390931898 0.79607242300865 1.10291848704397 1.03151150107776 0 1.18462150539722 1.14520697346855 1.11686964284716 1.05492679388824 1.05468019904685 1.05708891998147 1.06740580423186 1.15523662128202 0.986175485605002 1.0696543476629 1.07831702047139 1.11456906256284 1.0388498130478 1.03246372620946 1.06735059376739
"2 Sem Química II" 0.911812936239473 1.27844999717613 1.05955315623066 1.12327955241347 0.515772791519611 1.09527099178125 1.04415664876018 1.29327097306837 1.18462150539722 0 0.789363048739223 1.04140913880742 1.0258115015823 1.22650940602328 1.10491504979208 0.857939490977348 0.748697618182706 1.29247612984183 1.05771555002707 0.960857247988434 0.768378081967041 1.18019287381336 1.0402836790604 1.07937493195752
