"1 Sem Algebra" "1 Sem Inglés I" "1 Sem Lectura expresión oral y escritura I" "1 Sem Lógica" "1 Sem Química I" "1 Sem Tecnologías de la Información y comunicación" "2 Sem Geometría y trigonometría" "2 Sem Inglés II" "2 Sem Lectura expresión oral y escritura II" "2 Sem Química II" "3 Sem Biología" "3 Sem Ética" "3 Sem Geometría analítica" "3 Sem Inglés III" "4 Sem Calculo diferencial" "4 Sem Ecología" "4 Sem Física I" "4 Sem Inglés IV" "5 Sem Cálculo integral" "5 Sem Ciencia Tecnología Sociedad y Valores" "5 Sem Física II" "5 Sem Inglés V" "6 Sem Probabilidad y estadística" "6 Sem Temas de filosofía"
"1 Sem Algebra" 0 1.25225782387366 1.01531012749263 1.04535789853167 0.956310304894097 1.00808818928518 0.812705499387045 1.27346171463456 1.11446369523735 0.874019286864218 1.04871663872955 1.04890577730103 0.829827865238688 1.24301928033642 0.836357663439441 1.11549485019062 0.976323252925654 1.23480322629279 0.752779287840208 1.09032178478818 1.01083667047263 1.2602656037102 0.909670866711795 1.12641682865878
"1 Sem Inglés I" 1.25225782387366 0 1.04759453018365 1.06196543007602 1.12439473475526 1.05869131407633 1.15758526026811 0.344540585887811 1.03944949825161 1.29707687647967 1.15121284749736 1.229990386062 1.21651343165473 0.564468857111613 1.2257889392498 1.21941373351708 1.25487502819607 0.56433787400419 1.24665623302807 1.1692911372047 1.31116904944106 0.576939076503075 1.19727623401407 1.1487400812266
"1 Sem Lectura expresión oral y escritura I" 1.01531012749263 1.04759453018365 0 1.01821905687146 1.08443177543291 0.809234722613293 1.01168368356055 1.03735874702393 0.615570987605786 1.04593330758787 1.13240778692905 1.16874285118423 1.06097235795245 1.11743168125809 1.09425561997144 1.05464849762726 1.19882418093084 1.07840166611123 1.02763113281016 1.06860882972544 1.14316614485401 1.06674607174655 1.00748749115772 1.08937967855775
"1 Sem Lógica" 1.04535789853167 1.06196543007602 1.01821905687146 0 1.17059337776088 1.01026492367932 1.06821671612395 1.10514654543132 1.03441071880853 1.11644221044934 1.08927674379727 0.790873155299766 1.05513864382865 1.09382778022145 1.16115544985051 1.08118840015534 1.12304488319865 1.06248122383681 1.16810105197457 1.10118725393082 1.18228224776272 1.01557512894096 1.07894847558164 0.607627964504945
"1 Sem Química I" 0.956310304894097 1.12439473475526 1.08443177543291 1.17059337776088 0 1.05379198960783 1.03476668053896 1.19632105063803 1.12457956969299 0.501637080726002 0.737361601322767 1.13872904776183 1.10812356137024 1.25108260692635 1.10923913720673 0.804818898693178 0.758637672063476 1.24365943234149 1.06674712655155 0.927819956575438 0.842166834142264 1.23975942205512 1.08884702042042 1.11504995755077
"1 Sem Tecnologías de la Información y comunicación" 1.00808818928518 1.05869131407633 0.809234722613293 1.01026492367932 1.05379198960783 0 1.17097960201998 1.07359255349999 0.772885318704686 1.10581432437912 1.0177218707117 1.02334375741333 1.1689270372581 1.13780870836208 1.03705582983879 1.11527303473243 1.13676558863568 1.05653747996097 1.0137710598502 1.03188905245712 1.06260268066614 1.11990766521282 1.03161371358821 1.11244607112157
"2 Sem Geometría y trigonometría" 0.812705499387045 1.15758526026811 1.01168368356055 1.06821671612395 1.03476668053896 1.17097960201998 0 1.19981402689476 1.08514765728948 1.04802680688237 1.11886145436466 1.08835946213075 0.689241290550141 1.13074253966751 0.826528398711905 1.07818775092345 0.978586277789474 1.17591321051589 0.818744208578727 1.07730068571538 1.01406230592625 1.22794492070052 0.86869207512101 1.05997631814545
"2 Sem Inglés II" 1.27346171463456 0.344540585887811 1.03735874702393 1.10514654543132 1.19632105063803 1.07359255349999 1.19981402689476 0 1.06567148475749 1.29647444338425 1.20253185938143 1.22704633816998 1.25631521413438 0.481639397840074 1.17432900777137 1.22090556487933 1.28883667856292 0.478858261887677 1.23247421230775 1.19791033853696 1.23344450763518 0.495011286812524 1.19397868668185 1.20442997631312
"2 Sem Lectura expresión oral y escritura II" 1.11446369523735 1.03944949825161 0.615570987605786 1.03441071880853 1.12457956969299 0.772885318704686 1.08514765728948 1.06567148475749 0 1.1901684684649 1.13843021243944 1.12130500746368 1.0358508695338 1.0633713198745 1.05950484616279 1.06965354320457 1.15694529300021 1.00908121242773 1.06089066427727 1.08838586692409 1.10423041432611 1.0514749171442 1.03508566388939 1.06595512599118
"2 Sem Química II" 0.874019286864218 1.29707687647967 1.04593330758787 1.11644221044934 0.501637080726002 1.10581432437912 1.04802680688237 1.29647444338425 1.1901684684649 0 0.781548333049353 1.05159766121346 1.00597094172218 1.25215810595438 1.09764456920482 0.829256509166834 0.721995013601873 1.30593704256391 1.07706583360756 0.944256303562985 0.762158545555477 1.205603134305 1.04600373727399 1.05014555506628
"3 Sem Biología" 1.04871663872955 1.15121284749736 1.13240778692905 1.08927674379727 0.737361601322767 1.0177218707117 1.11886145436466 1.20253185938143 1.13843021243944 0.781548333049353 0 0.953742431027081 1.01729765740274 1.18990541433663 1.12336628344357 0.822627384034 0.820258857870562 1.23913051706611 1.10715132275371 0.908164807672792 0.8402615909611 1.22916447430312 1.02801466950647 1.04579142462702
