"1 Sem Algebra" "1 Sem Inglés I" "1 Sem Lectura expresión oral y escritura I" "1 Sem Lógica" "1 Sem Química I" "1 Sem Tecnologías de la Información y comunicación" "2 Sem Geometría y trigonometría" "2 Sem Inglés II" "2 Sem Lectura expresión oral y escritura II" "2 Sem Química II" "3 Sem Biología" "3 Sem Ética" "3 Sem Geometría analítica" "3 Sem Inglés III" "4 Sem Calculo diferencial" "4 Sem Ecología" "4 Sem Física I" "4 Sem Inglés IV" "5 Sem Cálculo integral" "5 Sem Ciencia Tecnología Sociedad y Valores" "5 Sem Física II" "5 Sem Inglés V" "6 Sem Probabilidad y estadística" "6 Sem Temas de filosofía"
"1 Sem Algebra" 0 1.21681001043552 1.01394075959739 1.0296885410515 0.985460948135115 1.03799011433206 0.847704518766547 1.22468407705793 1.09403087092195 0.927175383456503 1.11063989369006 1.08670504388617 0.844720602574064 1.22475777235074 0.811098614324345 1.10963280997032 0.987181766496717 1.20470199897274 0.812370245432689 1.07081195943436 1.03735263943565 1.20907101840142 0.89245212252273 1.12758005506522
"1 Sem Inglés I" 1.21681001043552 0 1.04197427371788 1.11966048970863 1.15910500610002 1.03512290149679 1.18116849035271 0.344974285643976 1.00222140283163 1.26584916726967 1.14118429267263 1.22401904525948 1.20256478249051 0.56912092633173 1.22444008192134 1.20382048477818 1.20314480748485 0.568398856066351 1.20557033011318 1.13548291791802 1.28047014648403 0.603314644362792 1.20196483798136 1.18129558873091
"1 Sem Lectura expresión oral y escritura I" 1.01394075959739 1.04197427371788 0 1.00767580372565 1.06493995261652 0.849519288126953 1.02893824440011 0.993328771746736 0.635989135140225 1.07716272400246 1.1232295355635 1.14478474874943 1.05389574756432 1.07547764348635 1.10443188016101 1.08192805727915 1.17001585211379 1.05113604379304 1.04427978167949 1.0727090379049 1.1542907552711 1.0771824696683 1.03041592745419 1.08771969437406
"1 Sem Lógica" 1.0296885410515 1.11966048970863 1.00767580372565 0 1.11315515478909 1.00491875040993 1.08538123250282 1.11560525239168 1.0219245195553 1.10096727804809 1.09658112342106 0.797505558107298 1.05697940694768 1.09602406234599 1.13448113580313 1.07775417585813 1.11820749929116 1.09985484189164 1.12953495548646 1.08842057820832 1.14239317672641 1.04564352113121 1.08257241202708 0.620249015183478
"1 Sem Química I" 0.985460948135115 1.15910500610002 1.06493995261652 1.11315515478909 0 1.08088898124526 1.04586135003635 1.19401592322404 1.11726775805963 0.523632514114985 0.767313862773732 1.10477710531946 1.09197872846482 1.23114728109238 1.10465094704372 0.825891355646614 0.840334238932069 1.22491376370931 1.08743070847065 0.915169356142164 0.833275133821251 1.23835304440062 1.10091167652242 1.11069299278028
"1 Sem Tecnologías de la Información y comunicación" 1.03799011433206 1.03512290149679 0.849519288126953 1.00491875040993 1.08088898124526 0 1.12896932130426 1.03017546521406 0.850661460919369 1.14441761135733 1.01360859416332 1.00816942285635 1.15671965230595 1.12718133819716 1.04050508495791 1.04946256186312 1.13133027592091 1.04946778770954 1.02225924646004 1.01823079769241 1.10788266852913 1.09986130399354 1.06151330904594 1.08767969539954
"2 Sem Geometría y trigonometría" 0.847704518766547 1.18116849035271 1.02893824440011 1.08538123250282 1.04586135003635 1.12896932130426 0 1.21968979062638 1.08968315910018 1.02478198881161 1.09257438490738 1.08137343877987 0.723085582161927 1.15229615129265 0.850946587251131 1.07084577420984 1.01341139394933 1.18182681818939 0.820977757568798 1.07721408077613 0.993805787607102 1.20433200091393 0.871094605343955 1.05489900032543
"2 Sem Inglés II" 1.22468407705793 0.344974285643976 0.993328771746736 1.11560525239168 1.19401592322404 1.03017546521406 1.21968979062638 0 1.03831932133758 1.27471084110136 1.19459195940322 1.22707447243526 1.23931726287237 0.505825740533772 1.20395966803029 1.20332320734683 1.23654932152103 0.515181187668224 1.21348636622094 1.1554796865956 1.25081099180137 0.520825845586047 1.20500058674354 1.21543808130777
"2 Sem Lectura expresión oral y escritura II" 1.09403087092195 1.00222140283163 0.635989135140225 1.0219245195553 1.11726775805963 0.850661460919369 1.08968315910018 1.03831932133758 0 1.15340848730574 1.11220267997613 1.08431756943468 1.06284565554206 1.04235663234943 1.07546982370356 1.06704398519922 1.14889612329338 1.01900413927449 1.07227787336301 1.0771384524664 1.13701389861329 1.05756394106348 1.03387162294293 1.08204033492081
"2 Sem Química II" 0.927175383456503 1.26584916726967 1.07716272400246 1.10096727804809 0.523632514114985 1.14441761135733 1.02478198881161 1.27471084110136 1.15340848730574 0 0.823633644289923 1.04569796208699 1.03405711745844 1.2169687226217 1.10052407809584 0.863941505840867 0.748258910878327 1.27261276666736 1.07789405655608 0.977804893375319 0.745188175055241 1.18471266995187 1.0482195236319 1.10847079252746
"3 Sem Biología" 1.11063989369006 1.14118429267263 1.1232295355635 1.09658112342106 0.767313862773732 1.01360859416332 1.09257438490738 1.19459195940322 1.11220267997613 0.823633644289923 0 0.964520668335923 1.03636342325677 1.18672383696225 1.10926128630904 0.832042819633419 0.870364038821751 1.19977097119622 1.13081138776969 0.899969165746163 0.860385564158711 1.18451485218839 1.05666361668961 1.02584554843537
"3 Sem Ética" 1.08670504388617 1.22401904525948 1.14478474874943 0.797505558107298 1.10477710531946 1.00816942285635 1.08137343877987 1.22707447243526 1.08431756943468 1.04569796208699 0.964520668335923 0 1.06529364181435 1.13002928922449 1.03755852054916 0.975145333692482 1.07328690453664 1.13947876508183 1.09918081064377 0.961138971093636 1.03085058467373 1.12481751830536 1.04240604745978 0.684696306148011
"3 Sem Geometría analítica" 0.844720602574064 1.20256478249051 1.05389574756432 1.05697940694768 1.09197872846482 1.15671965230595 0.723085582161927 1.23931726287237 1.06284565554206 1.03405711745844 1.03636342325677 1.06529364181435 0 1.17384490597627 0.872114605098819 1.02977612017505 1.02265115899025 1.20892129235932 0.823032173656395 1.05730875944018 1.01471435412605 1.17844876142109 0.875018368101642 1.00392251964639
"3 Sem Inglés III" 1.22475777235074 0.56912092633173 1.07547764348635 1.09602406234599 1.23114728109238 1.12718133819716 1.15229615129265 0.505825740533772 1.04235663234943 1.2169687226217 1.18672383696225 1.13002928922449 1.17384490597627 0 1.22697634636475 1.19539405070048 1.20290732169863 0.499551202678946 1.22611358286049 1.22591633251763 1.18078594542092 0.443678718916509 1.20449932028976 1.12148815009358
"4 Sem Calculo diferencial" 0.811098614324345 1.22444008192134 1.10443188016101 1.13448113580313 1.10465094704372 1.04050508495791 0.850946587251131 1.20395966803029 1.07546982370356 1.10052407809584 1.10926128630904 1.03755852054916 0.872114605098819 1.22697634636475 0 1.10033898144659 1.02919440496539 1.17011372784365 0.599013167619108 1.06766451691424 1.00147856913391 1.18808433309669 0.657689953807261 1.1063766743107
"4 Sem Ecología" 1.10963280997032 1.20382048477818 1.08192805727915 1.07775417585813 0.825891355646614 1.04946256186312 1.07084577420984 1.20332320734683 1.06704398519922 0.863941505840867 0.832042819633419 0.975145333692482 1.02977612017505 1.19539405070048 1.10033898144659 0 0.87712455377326 1.22329743321852 1.07312902685555 0.866768116357818 0.900038877079987 1.18913755931466 1.06529621331721 0.978859362257324
"4 Sem Física I" 0.987181766496717 1.20314480748485 1.17001585211379 1.11820749929116 0.840334238932069 1.13133027592091 1.01341139394933 1.23654932152103 1.14889612329338 0.748258910878327 0.870364038821751 1.07328690453664 1.02265115899025 1.20290732169863 1.02919440496539 0.87712455377326 0 1.19848446941176 1.03635551136015 0.976150842178335 0.664000045336991 1.18870870085434 1.05544453432652 1.02479102985352
"4 Sem Inglés IV" 1.20470199897274 0.568398856066351 1.05113604379304 1.09985484189164 1.22491376370931 1.04946778770954 1.18182681818939 0.515181187668224 1.01900413927449 1.27261276666736 1.19977097119622 1.13947876508183 1.20892129235932 0.499551202678946 1.17011372784365 1.22329743321852 1.19848446941176 0 1.18246940800405 1.20065106260723 1.17785546849861 0.569959046911056 1.21173294729063 1.12038490172445
"5 Sem Cálculo integral" 0.812370245432689 1.20557033011318 1.04427978167949 1.12953495548646 1.08743070847065 1.02225924646004 0.820977757568798 1.21348636622094 1.07227787336301 1.07789405655608 1.13081138776969 1.09918081064377 0.823032173656395 1.22611358286049 0.599013167619108 1.07312902685555 1.03635551136015 1.18246940800405 0 1.01935324630402 1.00645167946053 1.21848908931826 0.792588594233162 1.11429704361696
"5 Sem Ciencia Tecnología Sociedad y Valores" 1.07081195943436 1.13548291791802 1.0727090379049 1.08842057820832 0.915169356142164 1.01823079769241 1.07721408077613 1.1554796865956 1.0771384524664 0.977804893375319 0.899969165746163 0.961138971093636 1.05730875944018 1.22591633251763 1.06766451691424 0.866768116357818 0.976150842178335 1.20065106260723 1.01935324630402 0 0.922034486457786 1.20868727954748 1.02013463284823 0.955941857368998
"5 Sem Física II" 1.03735263943565 1.28047014648403 1.1542907552711 1.14239317672641 0.833275133821251 1.10788266852913 0.993805787607102 1.25081099180137 1.13701389861329 0.745188175055241 0.860385564158711 1.03085058467373 1.01471435412605 1.18078594542092 1.00147856913391 0.900038877079987 0.664000045336991 1.17785546849861 1.00645167946053 0.922034486457786 0 1.18772884072959 1.0299854541226 1.07717015716684
"5 Sem Inglés V" 1.20907101840142 0.603314644362792 1.0771824696683 1.04564352113121 1.23835304440062 1.09986130399354 1.20433200091393 0.520825845586047 1.05756394106348 1.18471266995187 1.18451485218839 1.12481751830536 1.17844876142109 0.443678718916509 1.18808433309669 1.18913755931466 1.18870870085434 0.569959046911056 1.21848908931826 1.20868727954748 1.18772884072959 0 1.21245209532062 1.11323625255515
"6 Sem Probabilidad y estadística" 0.89245212252273 1.20196483798136 1.03041592745419 1.08257241202708 1.10091167652242 1.06151330904594 0.871094605343955 1.20500058674354 1.03387162294293 1.0482195236319 1.05666361668961 1.04240604745978 0.875018368101642 1.20449932028976 0.657689953807261 1.06529621331721 1.05544453432652 1.21173294729063 0.792588594233162 1.02013463284823 1.0299854541226 1.21245209532062 0 1.03936522311346
"6 Sem Temas de filosofía" 1.12758005506522 1.18129558873091 1.08771969437406 0.620249015183478 1.11069299278028 1.08767969539954 1.05489900032543 1.21543808130777 1.08204033492081 1.10847079252746 1.02584554843537 0.684696306148011 1.00392251964639 1.12148815009358 1.1063766743107 0.978859362257324 1.02479102985352 1.12038490172445 1.11429704361696 0.955941857368998 1.07717015716684 1.11323625255515 1.03936522311346 0
