"1 Sem Algebra" "1 Sem Inglés I" "1 Sem Lectura expresión oral y escritura I" "1 Sem Lógica" "1 Sem Química I" "1 Sem Tecnologías de la Información y comunicación" "2 Sem Geometría y trigonometría" "2 Sem Inglés II" "2 Sem Lectura expresión oral y escritura II" "2 Sem Química II" "3 Sem Biología" "3 Sem Ética" "3 Sem Geometría analítica" "3 Sem Inglés III" "4 Sem Calculo diferencial" "4 Sem Ecología" "4 Sem Física I" "4 Sem Inglés IV" "5 Sem Cálculo integral" "5 Sem Ciencia Tecnología Sociedad y Valores" "5 Sem Física II" "5 Sem Inglés V" "6 Sem Probabilidad y estadística" "6 Sem Temas de filosofía"
"1 Sem Algebra" 0 1.25452869587351 0.96780004221908 0.769816094443588 0.946758950272871 0.873296700438193 0.833444165525452 1.27175637899304 0.878150702086386 0.986017713785683 1.05181579845348 1.16117047244599 1.00973266394154 1.36874067690345 0.643680618243223 1.15149772310396 0.952749742534116 1.32441281461698 0.678548472398841 0.95639865335534 1.08051326272143 1.41206144827013 0.706662702674991 1.09051686540662
"1 Sem Inglés I" 1.25452869587351 0 1.19522978804953 1.25424994045976 1.21699652176224 1.18603825885927 1.34192461027995 0.135565156881421 1.07806470976633 1.26617551025346 1.42353023379014 1.32372380966074 1.37909894382145 0.388554008684283 1.28999629083673 1.27593604059331 1.27750622588694 0.303938933834657 1.29220109229127 1.31664719544465 1.32597991842484 0.47423674287137 1.41762931108954 1.46406477099997
"1 Sem Lectura expresión oral y escritura I" 0.96780004221908 1.19522978804953 0 0.756272238332271 1.05586758700823 0.647764885280539 0.95025784526324 1.2314518655273 0.474207622802632 1.24639514252307 1.15539818198212 1.1144398746589 0.94452022797498 1.42867742961206 1.02877635217558 1.22162018372707 1.11386662402172 1.29110406801695 0.846657001609977 0.891542578094542 1.21908669335165 1.44388233910065 1.00543841066572 1.02145082184459
"1 Sem Lógica" 0.769816094443588 1.25424994045976 0.756272238332271 0 1.0881548892619 0.915969163845189 0.901252483795911 1.29745822435201 0.719165355342893 1.25359364071939 1.08591274397423 0.927403223889411 0.719549584826775 1.33656333772071 0.863656594576904 1.13681104987844 1.24420635991154 1.37902724660664 0.837914885427198 0.864968402313917 1.25626816775696 1.36690918553586 0.767177009883731 0.720032269504487
"1 Sem Química I" 0.946758950272871 1.21699652176224 1.05586758700823 1.0881548892619 0 1.05180477455044 1.04338596901318 1.20299428215145 1.17156232493432 0.683609715515909 0.658927851994003 1.13214240556332 1.0539505313697 1.26670979672517 1.04368158759209 0.70276527682642 0.693116547740483 1.27577156887096 1.04276539844421 0.807955964309601 0.714481554333537 1.25566382482446 1.07002015453113 1.15374354232386
"1 Sem Tecnologías de la Información y comunicación" 0.873296700438193 1.18603825885927 0.647764885280539 0.915969163845189 1.05180477455044 0 0.971690776327837 1.11900734279839 0.636646865956153 1.26056858512796 1.12079584888894 1.08977448121346 1.10742725861853 1.34210683445339 0.958746485351319 1.14489946960726 1.2529154682044 1.24802987316397 0.828697850338133 1.06824650608292 1.21574648806266 1.35476555967196 0.892714390907149 1.15840447021722
"2 Sem Geometría y trigonometría" 0.833444165525452 1.34192461027995 0.95025784526324 0.901252483795911 1.04338596901318 0.971690776327837 0 1.30346054451268 0.96363045444431 1.03175660374638 0.919397035979639 0.875924526818479 0.66348575543928 1.25954459834146 0.722048363224776 1.07367986879782 1.10046524178168 1.27833814842389 0.895639021570271 1.12303216722497 0.996941748443446 1.18649451674785 0.878602282051623 0.741183540996602
"2 Sem Inglés II" 1.27175637899304 0.135565156881421 1.2314518655273 1.29745822435201 1.20299428215145 1.11900734279839 1.30346054451268 0 1.14341856546677 1.25757266834451 1.39998041748699 1.2649570185362 1.41939065458054 0.404134960640924 1.27776528995104 1.27778267710738 1.28469175824749 0.39481010396194 1.24930123775325 1.28481104353457 1.28883712379822 0.471367711688079 1.42834620284041 1.41989711007373
"2 Sem Lectura expresión oral y escritura II" 0.878150702086386 1.07806470976633 0.474207622802632 0.719165355342893 1.17156232493432 0.636646865956153 0.96363045444431 1.14341856546677 0 1.31237894159967 1.30455512096885 1.19968185427586 0.919199873264493 1.3759506749132 0.884618762987544 1.19463295027799 1.15971302593902 1.16874756272502 0.931370999635962 0.957278532286101 1.33325833739087 1.42918641712057 1.08266752159045 1.19297509197437
"2 Sem Química II" 0.986017713785683 1.26617551025346 1.24639514252307 1.25359364071939 0.683609715515909 1.26056858512796 1.03175660374638 1.25757266834451 1.31237894159967 0 0.62338716100667 0.989647008229677 0.994074456937735 1.06395616190613 1.17057066835225 0.571164657126172 0.390486552805168 1.19580530575789 1.21713353879961 0.985755207332612 0.716075162903926 0.997552389059235 1.01583968948984 0.998362255318421
