"1 Sem Algebra" "1 Sem Inglés I" "1 Sem Lectura expresión oral y escritura I" "1 Sem Lógica" "1 Sem Química I" "1 Sem Tecnologías de la Información y comunicación" "2 Sem Geometría y trigonometría" "2 Sem Inglés II" "2 Sem Lectura expresión oral y escritura II" "2 Sem Química II" "3 Sem Biología" "3 Sem Ética" "3 Sem Geometría analítica" "3 Sem Inglés III" "4 Sem Calculo diferencial" "4 Sem Ecología" "4 Sem Física I" "4 Sem Inglés IV" "5 Sem Cálculo integral" "5 Sem Ciencia Tecnología Sociedad y Valores" "5 Sem Física II" "5 Sem Inglés V" "6 Sem Probabilidad y estadística" "6 Sem Temas de filosofía"
"1 Sem Algebra" 0 0.975508065074085 0.965144767935421 0.92571742593424 0.9441555168047 0.899941409502565 0.930497433897487 1.00474692301748 0.935969406321979 1.02961107381652 1.1028674511988 1.20589309475222 1.06270161683259 1.19220313259907 0.879755764531848 1.08565110901774 0.982738326627001 1.09236785830701 0.868804655111468 1.01506851643254 1.08873035118228 1.26934819240486 0.9451207456548 1.16117194165315
"1 Sem Inglés I" 0.975508065074085 0 0.726521210293702 0.904775550561609 1.62945917756472 0.805410957236107 1.57645754216652 0.0383604623870469 0.803198584759947 1.79145755700956 1.83779203305518 1.79652549124037 1.55178223248919 0.32134357423474 1.49247212552705 1.72509733525854 1.73899478087105 0.143496931225394 1.17258753497244 1.45857316171359 1.78713730490938 0.495723967376466 1.61502620691779 1.78829121230737
"1 Sem Lectura expresión oral y escritura I" 0.965144767935421 0.726521210293702 0 0.774135615051917 1.29236293344144 0.668667304831032 1.13986897289094 0.756394335755956 0.419007503372451 1.41827800738701 1.40668348982771 1.36405140099835 1.1782410405185 1.06298472777366 1.1928473327762 1.40003415086804 1.39199478694476 0.828467876626613 0.95251230803794 1.1759527354894 1.40543331181113 1.16273898483845 1.23013550431922 1.30538917743149
"1 Sem Lógica" 0.92571742593424 0.904775550561609 0.774135615051917 0 1.21013989771246 0.872152466979642 1.06616293850996 0.89415974606261 0.879617997984758 1.29626005717678 1.18774316448954 1.0060807776487 0.990583443751444 1.09416877115101 1.0510896860419 1.20984738209988 1.32922085138961 1.00205306915373 0.964836670733597 1.05648274122317 1.29488274750432 1.17697089478292 1.05018016303042 0.928730000244964
"1 Sem Química I" 0.9441555168047 1.62945917756472 1.29236293344144 1.21013989771246 0 1.22887789535706 0.695819764454221 1.63210812048658 1.2316608922372 0.34757177920662 0.348832007843246 0.585623506395833 0.705301945493853 1.48293374622262 0.773634944605448 0.415434864234429 0.381632797486393 1.59831875214682 1.02976156606701 0.647085239689796 0.412752788963552 1.3756083200986 0.694359542056662 0.601316524350127
"1 Sem Tecnologías de la Información y comunicación" 0.899941409502565 0.805410957236107 0.668667304831032 0.872152466979642 1.22887789535706 0 1.13211615606445 0.784411851441813 0.729341708259922 1.35984329943763 1.25542630855672 1.23775648477131 1.21929068298329 1.0717523534589 1.08927517147698 1.29158385313044 1.37156788983041 0.896834317925573 0.895544022978697 1.20892544044818 1.33900046243295 1.15335920934026 1.13671565207 1.27882127322153
"2 Sem Geometría y trigonometría" 0.930497433897487 1.57645754216652 1.13986897289094 1.06616293850996 0.695819764454221 1.13211615606445 0 1.54508352187914 1.16144946698988 0.591079247385069 0.552446874642159 0.565489524976524 0.537492685668741 1.43268028432326 0.621591606654702 0.682192346143758 0.661901135584739 1.52956581714351 0.877066077820866 0.90454828834381 0.617691583801039 1.30680310639571 0.651359946856591 0.511387390688788
"2 Sem Inglés II" 1.00474692301748 0.0383604623870469 0.756394335755956 0.89415974606261 1.63210812048658 0.784411851441813 1.54508352187914 0 0.847749064812335 1.78375947696565 1.82208090689814 1.76670374208737 1.56610411298022 0.333654486776032 1.46126255010131 1.7225607654239 1.74694370053171 0.185942729207953 1.13736420283523 1.45711578494686 1.77350076726263 0.495051396222605 1.6100122295122 1.76045824511632
"2 Sem Lectura expresión oral y escritura II" 0.935969406321979 0.803198584759947 0.419007503372451 0.879617997984758 1.2316608922372 0.729341708259922 1.16144946698988 0.847749064812335 0 1.3409056425476 1.33583264770378 1.33843093121293 1.11831840616447 1.10175187052652 1.09948859328596 1.28457711940746 1.28613702916874 0.882963575205957 1.00559528540908 1.12814781339858 1.33739351257224 1.18658211404351 1.18590764489326 1.33626881292177
"2 Sem Química II" 1.02961107381652 1.79145755700956 1.41827800738701 1.29626005717678 0.34757177920662 1.35984329943763 0.591079247385069 1.78375947696565 1.3409056425476 0 0.247265200074378 0.379630873551307 0.603889021530803 1.47753802115237 0.723560251834222 0.233795804146194 0.173345465536856 1.6951658805602 1.06727030618954 0.649685655778896 0.275889587929442 1.3118330261938 0.569428615890314 0.405117314082674
